[Nest] 5400  - 24/01/2026, 02:17:20   DEBUG [SyncService] Deep syncing specs for Apple iPhone 12...
[Nest] 5400  - 24/01/2026, 02:17:21   ERROR [ExternalApiService] Request to gsmarenaparser.p.rapidapi.com failed: 429 - You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:21    WARN [ExternalApiService] Secondary specs fetch failed for Apple iPhone 12: External API Error from gsmarenaparser.p.rapidapi.com: You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:21    WARN [SyncService] Failed to sync device iPhone 12: Device specifications not found in any selected provider
[Nest] 5400  - 24/01/2026, 02:17:21   DEBUG [SyncService] Deep syncing specs for Apple iPhone 12 mini...
[Nest] 5400  - 24/01/2026, 02:17:21   ERROR [ExternalApiService] Request to gsmarenaparser.p.rapidapi.com failed: 429 - You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:21    WARN [ExternalApiService] Secondary specs fetch failed for Apple iPhone 12 mini: External API Error from gsmarenaparser.p.rapidapi.com: You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:21    WARN [SyncService] Failed to sync device iPhone 12 mini: Device specifications not found in any selected provider
[Nest] 5400  - 24/01/2026, 02:17:21   DEBUG [SyncService] Deep syncing specs for Apple iPad Air (2020)...
[Nest] 5400  - 24/01/2026, 02:17:21   ERROR [ExternalApiService] Request to gsmarenaparser.p.rapidapi.com failed: 429 - You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:21    WARN [ExternalApiService] Secondary specs fetch failed for Apple iPad Air (2020): External API Error from gsmarenaparser.p.rapidapi.com: You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:21    WARN [SyncService] Failed to sync device iPad Air (2020): Device specifications not found in any selected provider
[Nest] 5400  - 24/01/2026, 02:17:21   DEBUG [SyncService] Deep syncing specs for Apple iPad 10.2 (2020)...
[Nest] 5400  - 24/01/2026, 02:17:22   ERROR [ExternalApiService] Request to gsmarenaparser.p.rapidapi.com failed: 429 - You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:22    WARN [ExternalApiService] Secondary specs fetch failed for Apple iPad 10.2 (2020): External API Error from gsmarenaparser.p.rapidapi.com: You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:22    WARN [SyncService] Failed to sync device iPad 10.2 (2020): Device specifications not found in any selected provider
[Nest] 5400  - 24/01/2026, 02:17:22   DEBUG [SyncService] Deep syncing specs for Apple Watch SE...
[Nest] 5400  - 24/01/2026, 02:17:22   ERROR [ExternalApiService] Request to gsmarenaparser.p.rapidapi.com failed: 429 - You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:22    WARN [ExternalApiService] Secondary specs fetch failed for Apple Watch SE: External API Error from gsmarenaparser.p.rapidapi.com: You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:22    WARN [SyncService] Failed to sync device Watch SE: Device specifications not found in any selected provider
[Nest] 5400  - 24/01/2026, 02:17:22   DEBUG [SyncService] Deep syncing specs for Apple Watch Series 6 Aluminum...
[Nest] 5400  - 24/01/2026, 02:17:22   ERROR [ExternalApiService] Request to gsmarenaparser.p.rapidapi.com failed: 429 - You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:22    WARN [ExternalApiService] Secondary specs fetch failed for Apple Watch Series 6 Aluminum: External API Error from gsmarenaparser.p.rapidapi.com: You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:22    WARN [SyncService] Failed to sync device Watch Series 6 Aluminum: Device specifications not found in any selected provider
[Nest] 5400  - 24/01/2026, 02:17:22   DEBUG [SyncService] Deep syncing specs for Apple Watch Series 6...
[Nest] 5400  - 24/01/2026, 02:17:23   DEBUG [SyncService] Deep syncing specs for Apple Watch Edition Series 6...
[Nest] 5400  - 24/01/2026, 02:17:25   ERROR [ExternalApiService] Request to gsmarenaparser.p.rapidapi.com failed: 429 - You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:25    WARN [ExternalApiService] Secondary specs fetch failed for Apple Watch Edition Series 6: External API Error from gsmarenaparser.p.rapidapi.com: You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:25    WARN [SyncService] Failed to sync device Watch Edition Series 6: Device specifications not found in any selected provider
[Nest] 5400  - 24/01/2026, 02:17:25   DEBUG [SyncService] Deep syncing specs for Apple iPhone SE (2020)...
[Nest] 5400  - 24/01/2026, 02:17:25   ERROR [ExternalApiService] Request to gsmarenaparser.p.rapidapi.com failed: 429 - You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:25    WARN [ExternalApiService] Secondary specs fetch failed for Apple iPhone SE (2020): External API Error from gsmarenaparser.p.rapidapi.com: You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:25    WARN [SyncService] Failed to sync device iPhone SE (2020): Device specifications not found in any selected provider
[Nest] 5400  - 24/01/2026, 02:17:25   DEBUG [SyncService] Deep syncing specs for Apple iPad Pro 12.9 (2020)...
[Nest] 5400  - 24/01/2026, 02:17:25   ERROR [ExternalApiService] Request to gsmarenaparser.p.rapidapi.com failed: 429 - You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:25    WARN [ExternalApiService] Secondary specs fetch failed for Apple iPad Pro 12.9 (2020): External API Error from gsmarenaparser.p.rapidapi.com: You have exceeded the rate limit per minute for your plan, BASIC, by the API provider
[Nest] 5400  - 24/01/2026, 02:17:25    WARN [SyncService] Failed to sync device iPad Pro 12.9 (2020): Device specifications not found in any selected provider
[Nest] 5400  - 24/01/2026, 02:17:25   DEBUG [SyncService] Deep syncing specs for Apple iPad Pro 11 (2020)...

C:\Users\RAPH-EXT\gsmhub\backend>
